timestamp,camera,object,confidence,x1,y1,x2,y2
2025-11-25 21:44:41.576,cam1,watch,0.5676094889640808,227,259,270,301
2025-11-25 21:44:41.731,cam1,watch,0.43958768248558044,226,260,269,297
2025-11-25 21:44:41.841,cam1,watch,0.4625176191329956,220,264,259,297
2025-11-25 21:44:41.993,cam1,watch,0.3256467282772064,1,5,401,360
2025-11-25 21:44:42.126,cam1,watch,0.387076199054718,1,5,401,360
2025-11-25 21:44:42.280,cam1,watch,0.3703964054584503,1,5,402,360
2025-11-25 21:44:42.414,cam1,watch,0.37741437554359436,1,5,403,360
2025-11-25 21:44:42.551,cam1,watch,0.3732895255088806,1,5,403,360
2025-11-25 21:44:42.686,cam1,watch,0.3500230312347412,1,5,404,360
2025-11-25 21:44:42.810,cam1,watch,0.3402644097805023,1,5,404,360
2025-11-25 21:44:42.956,cam1,watch,0.33558833599090576,1,5,404,360
2025-11-25 21:44:43.074,cam1,watch,0.33076053857803345,1,5,404,360
2025-11-25 21:44:43.241,cam1,watch,0.33251622319221497,1,5,404,360
2025-11-25 21:44:43.345,cam1,watch,0.33496567606925964,1,4,404,360
2025-11-25 21:44:43.539,cam1,watch,0.3605487644672394,1,4,404,360
2025-11-25 21:44:43.662,cam1,watch,0.357948362827301,1,4,404,360
2025-11-25 21:44:43.839,cam1,watch,0.3779679238796234,1,4,404,360
2025-11-25 21:44:44.967,cam1,watch,0.2504350244998932,2,7,409,360
2025-11-25 21:44:47.902,cam1,watch,0.3090764582157135,1,5,404,360
2025-11-25 21:44:48.100,cam1,watch,0.3160809874534607,1,5,404,360
2025-11-25 21:44:48.241,cam1,watch,0.32097944617271423,1,5,404,360
2025-11-25 21:44:48.390,cam1,watch,0.3120333254337311,1,5,404,360
2025-11-25 21:44:48.519,cam1,watch,0.3151983618736267,1,5,404,360
2025-11-25 21:44:48.696,cam1,watch,0.3189515769481659,1,5,404,360
2025-11-25 21:44:48.805,cam1,watch,0.3133847713470459,1,5,404,360
2025-11-25 21:44:48.952,cam1,watch,0.3113231658935547,1,5,404,360
2025-11-25 21:44:49.072,cam1,watch,0.31287211179733276,1,5,404,360
2025-11-25 21:44:49.222,cam1,watch,0.32219985127449036,1,5,404,360
2025-11-25 21:44:49.353,cam1,watch,0.3316919803619385,1,5,403,360
2025-11-25 21:44:49.455,cam1,watch,0.3286687135696411,1,5,403,360
2025-11-25 21:44:49.630,cam1,phone,0.4335498511791229,137,326,198,356
2025-11-25 21:44:49.630,cam1,watch,0.3390439450740814,1,5,403,360
2025-11-25 21:44:49.871,cam1,phone,0.4829050898551941,137,327,198,356
2025-11-25 21:44:49.871,cam1,watch,0.33683064579963684,1,5,403,360
2025-11-25 21:44:49.981,cam1,watch,0.34356990456581116,2,5,404,360
2025-11-25 21:44:49.982,cam1,phone,0.28418150544166565,135,324,201,356
2025-11-25 21:44:50.176,cam1,watch,0.3454309105873108,2,5,404,360
2025-11-25 21:44:50.177,cam1,phone,0.2845152020454407,135,324,201,356
2025-11-25 21:44:50.302,cam1,phone,0.35179582238197327,136,325,201,356
2025-11-25 21:44:50.303,cam1,watch,0.32797133922576904,2,5,404,360
2025-11-25 21:44:50.485,cam1,watch,0.32431551814079285,2,5,404,360
2025-11-25 21:44:50.485,cam1,phone,0.31048092246055603,135,324,200,356
